,month_id,PerCapitaFatalities,Fatalities_Sum,Countries_In_AG_Unit,GIS__Index
1068103,420,0.00671529270147876,563.0,Syria,19661
1068104,420,0.0,0.0,Iraq___Syria,19662
1068146,420,9.402977845943265e-05,34.0,Syria___Turkey,19297
1068147,420,0.002516051818804463,611.0,Syria___Turkey,19298
1068148,420,0.00206070242911204,506.0,Syria___Turkey,19299
1068149,420,4.9251067579855516e-05,17.0,Syria___Turkey,19300
1068150,420,4.514386806477527e-05,22.0,Syria,19301
1068151,420,0.0003088177255833932,94.0,Iraq___Syria,19302
1071386,421,0.0003553040092845334,154.0,Jordan___Syria,20737
1071387,421,0.0,0.0,Jordan___Syria,20738
1071433,421,0.00205617523850724,516.0,Syria,20377
1071434,421,0.0,0.0,Syria,20378
1071435,421,0.0,0.0,Jordan___Syria,20379
1071436,421,0.0,0.0,Iraq___Syria,20380
1071477,421,0.0,0.0,Lebanon___Syria,20016
1071478,421,0.0007140973047220344,144.0,Lebanon___Syria,20017
1071479,421,0.00011781897300096516,9.0,Syria,20018
1071480,421,3.679860930695707e-05,2.0,Syria,20019
1071481,421,0.0,0.0,Syria,20020
1071482,421,0.00024896822746360917,16.0,Iraq___Syria,20021
1071523,421,1.3358962949049851e-05,6.0,Syria,19656
1071524,421,0.00026343309523641856,159.0,Syria,19657
1071525,421,8.499360580396894e-05,28.0,Syria,19658
1071526,421,0.0,0.0,Syria,19659
1071527,421,7.538916624692227e-05,13.0,Syria,19660
1071528,421,0.0015441749453907632,131.0,Syria,19661
1071529,421,1.1061659348457202e-05,1.0,Iraq___Syria,19662
1071571,421,0.00016898276781482382,63.0,Syria___Turkey,19297
1071572,421,0.0015968473772214502,397.0,Syria___Turkey,19298
1071573,421,0.0012585468578953421,309.0,Syria___Turkey,19299
1071574,421,1.1272973156768138e-05,4.0,Syria___Turkey,19300
1071575,421,0.00019825219640754442,99.0,Syria,19301
1071576,421,0.00013539328398336965,64.0,Iraq___Syria,19302
1074811,422,0.0002629129457525347,121.0,Jordan___Syria,20737
1074812,422,0.0,0.0,Jordan___Syria,20738
1074858,422,0.0024829432132600746,657.0,Syria,20377
1074859,422,9.198546298537165e-06,2.0,Syria,20378
1074860,422,0.0,0.0,Jordan___Syria,20379
1074861,422,0.0,0.0,Iraq___Syria,20380
1074902,422,0.0,0.0,Lebanon___Syria,20016
1074903,422,0.00018538654047104707,35.0,Lebanon___Syria,20017
1074904,422,0.0004315393103389166,45.0,Syria,20018
1074905,422,0.00016483737215507768,7.0,Syria,20019
1074906,422,1.341972703094283e-05,1.0,Syria,20020
1074907,422,0.0006020168350142316,33.0,Iraq___Syria,20021
1074948,422,0.0,0.0,Syria,19656
1074949,422,0.0002964534538970679,211.0,Syria,19657
1074950,422,3.975199508181421e-05,17.0,Syria,19658
1074951,422,2.224818951471301e-05,5.0,Syria,19659
1074952,422,0.00013711092792519845,32.0,Syria,19660
1074953,422,0.0010459440018439322,100.0,Syria,19661
1074954,422,0.0,0.0,Iraq___Syria,19662
1074996,422,0.00013003807422279015,49.0,Syria___Turkey,19297
1074997,422,0.002733675169246459,675.0,Syria___Turkey,19298
1074998,422,0.00037628925311847174,90.0,Syria___Turkey,19299
1074999,422,6.873414093944192e-05,16.0,Syria___Turkey,19300
1075000,422,0.00034952912500151815,164.0,Syria,19301
1075001,422,0.0006825559159071376,322.0,Iraq___Syria,19302
1078236,423,0.0008528034360545207,212.0,Jordan___Syria,20737
1078237,423,0.0,0.0,Jordan___Syria,20738
1078283,423,0.0017485426863009955,476.0,Syria,20377
1078284,423,1.9420247355690567e-05,4.0,Syria,20378
1078285,423,0.0,0.0,Jordan___Syria,20379
1078286,423,0.0,0.0,Iraq___Syria,20380
1078327,423,0.0,0.0,Lebanon___Syria,20016
1078328,423,0.00035551676437856105,66.0,Lebanon___Syria,20017
1078329,423,0.0007169689522105876,58.0,Syria,20018
1078330,423,0.0021252429030887607,92.0,Syria,20019
1078331,423,0.00021066633621701216,9.0,Syria,20020
1078332,423,7.377022544439092e-05,4.0,Iraq___Syria,20021
1078373,423,0.0,0.0,Syria,19656
1078374,423,0.0008625671340751771,527.0,Syria,19657
1078375,423,0.00029382279332979894,267.0,Syria,19658
1078376,423,2.3414676759677164e-05,5.0,Syria,19659
1078377,423,0.0,0.0,Syria,19660
1078378,423,0.001109275703796669,93.0,Syria,19661
1078379,423,0.0,0.0,Iraq___Syria,19662
1078421,423,0.0002871411011123163,114.0,Syria___Turkey,19297
1078422,423,0.0012431447461974383,307.0,Syria___Turkey,19298
1078423,423,0.0006122142233302506,147.0,Syria___Turkey,19299
1078424,423,0.00012564715772269916,32.0,Syria___Turkey,19300
1078425,423,0.0005339370908396784,251.0,Syria,19301
1078426,423,0.0005776990428725901,115.0,Iraq___Syria,19302
1081661,424,0.0006763494148849781,305.0,Jordan___Syria,20737
1081662,424,0.0,0.0,Jordan___Syria,20738
1081708,424,0.0021622948474265364,583.0,Syria,20377
1081709,424,2.3855769376703946e-05,5.0,Syria,20378
1081710,424,0.0,0.0,Jordan___Syria,20379
1081711,424,0.0,0.0,Iraq___Syria,20380
1081752,424,0.0,0.0,Lebanon___Syria,20016
1081753,424,0.00047181600025933385,93.0,Lebanon___Syria,20017
1081754,424,0.0015437882085985086,98.0,Syria,20018
1081755,424,0.0001638150268715087,7.0,Syria,20019
1081756,424,4.681474138155826e-05,2.0,Syria,20020
1081757,424,0.00015939548234788608,9.0,Iraq___Syria,20021
1081798,424,3.562390119746627e-05,16.0,Syria,19656
1081799,424,0.0013605511134154574,905.0,Syria,19657
1081800,424,0.000156876418670629,89.0,Syria,19658
1081801,424,2.528780035811243e-05,6.0,Syria,19659
1081802,424,4.736623506523618e-05,9.0,Syria,19660
1081803,424,0.0007514448316041951,63.0,Syria,19661
1081804,424,0.0,0.0,Iraq___Syria,19662
1081846,424,0.00012110770141228213,47.0,Syria___Turkey,19297
1081847,424,0.002107670615656002,529.0,Syria___Turkey,19298
1081848,424,0.00044645751282357726,108.0,Syria___Turkey,19299
1081849,424,0.0,0.0,Syria___Turkey,19300
1081850,424,0.00025044854104287756,116.0,Syria,19301
1081851,424,0.000222141114445092,41.0,Iraq___Syria,19302
1085086,425,0.0005150456677230202,119.0,Jordan___Syria,20737
1085087,425,0.0,0.0,Jordan___Syria,20738
1085133,425,0.0022994056024860004,582.0,Syria,20377
1085134,425,0.0,0.0,Syria,20378
1085135,425,0.0,0.0,Jordan___Syria,20379
1085136,425,0.0,0.0,Iraq___Syria,20380
1085177,425,0.0,0.0,Lebanon___Syria,20016
1085178,425,0.0008439636380801565,159.0,Lebanon___Syria,20017
1085179,425,0.001421476940220298,101.0,Syria,20018
1085180,425,0.010387795360120529,489.0,Syria,20019
1085181,425,2.340737069077913e-05,1.0,Syria,20020
1085182,425,0.000518993914333241,41.0,Iraq___Syria,20021
1085223,425,1.7811950598733135e-05,8.0,Syria,19656
1085224,425,0.0011912090818504244,815.0,Syria,19657
1085225,425,0.00028377315403973986,100.0,Syria,19658
1085226,425,3.419006909970215e-05,13.0,Syria,19659
1085227,425,0.00026926696041156266,39.0,Syria,19660
1085228,425,0.004234331987610941,355.0,Syria,19661
1085229,425,0.0,0.0,Iraq___Syria,19662
1085271,425,8.339202158938737e-05,31.0,Syria___Turkey,19297
1085272,425,0.003745008067559925,945.0,Syria___Turkey,19298
1085273,425,0.0005294294778351091,130.0,Syria___Turkey,19299
1085274,425,0.000344872300640176,106.0,Syria___Turkey,19300
1085275,425,0.0010478359605682502,488.0,Syria,19301
1085276,425,0.0004752943145223804,86.0,Iraq___Syria,19302
1088511,426,0.0009036868805164843,437.0,Jordan___Syria,20737
1088512,426,0.0,0.0,Jordan___Syria,20738
1088558,426,0.0013411217883125925,350.0,Syria,20377
1088559,426,0.0,0.0,Syria,20378
1088560,426,0.0,0.0,Jordan___Syria,20379
1088561,426,0.0,0.0,Iraq___Syria,20380
1088602,426,0.0,0.0,Lebanon___Syria,20016
1088603,426,0.001243390608945895,244.0,Lebanon___Syria,20017
1088604,426,0.0011623752385223575,96.0,Syria,20018
1088605,426,0.0018664790863620732,95.0,Syria,20019
1088606,426,4.681474138155826e-05,2.0,Syria,20020
1088607,426,0.0004162586862359512,29.0,Iraq___Syria,20021
1088648,426,0.0,0.0,Syria,19656
1088649,426,0.0006546452504285792,462.0,Syria,19657
1088650,426,0.00013989033820035514,122.0,Syria,19658
1088651,426,6.206112776881454e-06,2.0,Syria,19659
1088652,426,0.00015530438507511967,27.0,Syria,19660
1088653,426,0.0017577727413297364,156.0,Syria,19661
1088654,426,1.1061659348457202e-05,1.0,Iraq___Syria,19662
1088696,426,0.00014456764484658952,61.0,Syria___Turkey,19297
1088697,426,0.003566297635250437,917.0,Syria___Turkey,19298
1088698,426,0.0021964084503337516,535.0,Syria___Turkey,19299
1088699,426,0.0005521799098799117,137.0,Syria___Turkey,19300
1088700,426,0.0013189264886553057,627.0,Syria,19301
1088701,426,5.534208587507241e-05,25.0,Iraq___Syria,19302
1091936,427,0.001351762275642725,350.0,Jordan___Syria,20737
1091937,427,0.0,0.0,Jordan___Syria,20738
1091983,427,0.002507404280014891,643.0,Syria,20377
1091984,427,4.366941423703693e-05,8.0,Syria,20378
1091985,427,0.0,0.0,Jordan___Syria,20379
1091986,427,0.0,0.0,Iraq___Syria,20380
1092027,427,0.0,0.0,Lebanon___Syria,20016
1092028,427,0.00038112610438983236,90.0,Lebanon___Syria,20017
1092029,427,0.0005989952161734268,53.0,Syria,20018
1092030,427,0.0028461350294678024,151.0,Syria,20019
1092031,427,0.0,0.0,Syria,20020
1092032,427,0.00026346329561247896,15.0,Iraq___Syria,20021
1092073,427,4.675637032167448e-05,21.0,Syria,19656
1092074,427,0.0006121646783077007,439.0,Syria,19657
1092075,427,4.8365087055709926e-05,24.0,Syria,19658
1092076,427,1.1825483572187257e-05,5.0,Syria,19659
1092077,427,0.00028707600534338425,67.0,Syria,19660
1092078,427,0.0010377095293581742,87.0,Syria,19661
1092079,427,0.0,0.0,Iraq___Syria,19662
1092121,427,0.00016129515958300308,65.0,Syria___Turkey,19297
1092122,427,0.002769663241621978,682.0,Syria___Turkey,19298
1092123,427,0.0005036148977173528,122.0,Syria___Turkey,19299
1092124,427,0.00047254721895866313,110.0,Syria___Turkey,19300
1092125,427,0.0004477125970486326,222.0,Syria,19301
1092126,427,0.000405380020906152,88.0,Iraq___Syria,19302
1095361,428,0.0007608508253163294,173.0,Jordan___Syria,20737
1095362,428,0.0,0.0,Jordan___Syria,20738
1095408,428,0.00474980397158002,1212.0,Syria,20377
1095409,428,0.0,0.0,Syria,20378
1095410,428,0.0,0.0,Jordan___Syria,20379
1095411,428,0.0,0.0,Iraq___Syria,20380
1095452,428,0.0,0.0,Lebanon___Syria,20016
1095453,428,0.0009675943143558202,177.0,Lebanon___Syria,20017
1095454,428,0.0021567550603310576,136.0,Syria,20018
1095455,428,0.0005643136899302732,30.0,Syria,20019
1095456,428,0.0,0.0,Syria,20020
1095457,428,0.0002687308021695897,16.0,Iraq___Syria,20021
1095498,428,5.120935797135776e-05,23.0,Syria,19656
1095499,428,0.001098124070248269,768.0,Syria,19657
1095500,428,0.0002397579533599584,103.0,Syria,19658
1095501,428,0.000151236729583812,31.0,Syria,19659
1095502,428,0.00012425677843221108,29.0,Syria,19660
1095503,428,0.0007835535155283819,68.0,Syria,19661
1095504,428,0.0,0.0,Iraq___Syria,19662
1095546,428,7.454379904944295e-05,32.0,Syria___Turkey,19297
1095547,428,0.002877944099611163,743.0,Syria___Turkey,19298
1095548,428,0.00016488918075772055,40.0,Syria___Turkey,19299
1095549,428,1.2614233714281052e-05,3.0,Syria___Turkey,19300
1095550,428,0.00012107771009939451,59.0,Syria,19301
1095551,428,0.00011611177162226577,35.0,Iraq___Syria,19302
1098786,429,0.002297339327483167,158.0,Jordan___Syria,20737
1098787,429,0.0,0.0,Jordan___Syria,20738
1098833,429,0.0030365038786558628,759.0,Syria,20377
1098834,429,4.599273149268582e-06,1.0,Syria,20378
1098835,429,0.0,0.0,Jordan___Syria,20379
1098836,429,0.0,0.0,Iraq___Syria,20380
1098877,429,0.0,0.0,Lebanon___Syria,20016
1098878,429,0.0009163391857568898,173.0,Lebanon___Syria,20017
1098879,429,0.0012386168006912855,83.0,Syria,20018
1098880,429,0.003292368277462351,160.0,Syria,20019
1098881,429,2.340737069077913e-05,1.0,Syria,20020
1098882,429,0.0013752087829009315,106.0,Iraq___Syria,20021
1098923,429,5.09471841081443e-05,22.0,Syria,19656
1098924,429,0.0006889565175663487,389.0,Syria,19657
1098925,429,0.00028818001436932346,96.0,Syria,19658
1098926,429,0.000170318417165043,35.0,Syria,19659
1098927,429,0.00036930585636729305,79.0,Syria,19660
1098928,429,0.0026984103346648657,227.0,Syria,19661
1098929,429,0.0,0.0,Iraq___Syria,19662
1098971,429,6.691516289779361e-05,24.0,Syria___Turkey,19297
1098972,429,0.002187153518221466,550.0,Syria___Turkey,19298
1098973,429,0.00011036943069307814,27.0,Syria___Turkey,19299
1098974,429,8.318349905565933e-06,2.0,Syria___Turkey,19300
1098975,429,0.00013626770352619702,66.0,Syria,19301
1098976,429,2.222839423795362e-05,7.0,Iraq___Syria,19302
1102211,430,0.0002028427372430277,90.0,Jordan___Syria,20737
1102212,430,0.0,0.0,Jordan___Syria,20738
1102258,430,0.002357888460237633,636.0,Syria,20377
1102259,430,0.0,0.0,Syria,20378
1102260,430,0.0,0.0,Jordan___Syria,20379
1102261,430,0.0,0.0,Iraq___Syria,20380
1102302,430,0.0,0.0,Lebanon___Syria,20016
1102303,430,0.0018775342234732524,374.0,Lebanon___Syria,20017
1102304,430,0.0003252941003387271,30.0,Syria,20018
1102305,430,0.0008885205564064392,46.0,Syria,20019
1102306,430,0.0001638515948354539,7.0,Syria,20020
1102307,430,0.0001317253643950293,10.0,Iraq___Syria,20021
1102348,430,2.4491432073258062e-05,11.0,Syria,19656
1102349,430,0.0008359758641173646,674.0,Syria,19657
1102350,430,0.000679502280600871,267.0,Syria,19658
1102351,430,0.00016799341063545014,62.0,Syria,19659
1102352,430,0.00018852752589714784,44.0,Syria,19660
1102353,430,0.0024304101226457525,205.0,Syria,19661
1102354,430,0.0,0.0,Iraq___Syria,19662
1102396,430,0.00016183183962571341,60.0,Syria___Turkey,19297
1102397,430,0.002854817302694596,712.0,Syria___Turkey,19298
1102398,430,0.00011622163179334854,28.0,Syria___Turkey,19299
1102399,430,5.475281866583933e-05,13.0,Syria___Turkey,19300
1102400,430,0.0002200836356219914,99.0,Syria,19301
1102401,430,4.626472880186014e-05,21.0,Iraq___Syria,19302
1105636,431,0.00043420596417297834,136.0,Jordan___Syria,20737
1105637,431,0.0,0.0,Jordan___Syria,20738
1105683,431,0.0021263731131277515,596.0,Syria,20377
1105684,431,0.0,0.0,Syria,20378
1105685,431,0.0,0.0,Jordan___Syria,20379
1105686,431,0.0,0.0,Iraq___Syria,20380
1105727,431,0.0,0.0,Lebanon___Syria,20016
1105728,431,0.0011554370767416066,199.0,Lebanon___Syria,20017
1105729,431,0.002237625790750201,108.0,Syria,20018
1105730,431,0.001907333108879482,96.0,Syria,20019
1105731,431,0.00011703685345389564,5.0,Syria,20020
1105732,431,0.0017928754552387078,99.0,Iraq___Syria,20021
1105773,431,9.351274064334896e-05,42.0,Syria,19656
1105774,431,0.0007154675811973732,556.0,Syria,19657
1105775,431,0.00030251759850914576,105.0,Syria,19658
1105776,431,8.615571756768686e-05,19.0,Syria,19659
1105777,431,0.0005533073296831658,122.0,Syria,19660
1105778,431,0.001985499687761481,168.0,Syria,19661
1105779,431,0.0,0.0,Iraq___Syria,19662
1105821,431,0.00021407331077598696,76.0,Syria___Turkey,19297
1105822,431,0.002610279675794329,649.0,Syria___Turkey,19298
1105823,431,0.00012467091544004884,29.0,Syria___Turkey,19299
1105824,431,2.49550497166978e-05,6.0,Syria___Turkey,19300
1105825,431,0.00012097232065813772,60.0,Syria,19301
1105826,431,0.0003579930278737909,133.0,Iraq___Syria,19302
1109061,432,0.00025578282333080395,132.0,Jordan___Syria,20737
1109062,432,2.7209502036998558e-05,2.0,Jordan___Syria,20738
1109108,432,0.002677539415893284,761.0,Syria,20377
1109109,432,1.0917353559259232e-05,2.0,Syria,20378
1109110,432,2.3488460049112493e-05,1.0,Jordan___Syria,20379
1109111,432,0.0,0.0,Iraq___Syria,20380
1109152,432,5.6526722329660675e-06,1.0,Lebanon___Syria,20016
1109153,432,0.0008987979189239326,173.0,Lebanon___Syria,20017
1109154,432,0.0017196632659568448,79.0,Syria,20018
1109155,432,0.0012513577581073345,66.0,Syria,20019
1109156,432,0.0002574810775985704,11.0,Syria,20020
1109157,432,0.0003978161298748535,28.0,Iraq___Syria,20021
1109198,432,5.788883944588269e-05,26.0,Syria,19656
1109199,432,0.0006825461437852773,504.0,Syria,19657
1109200,432,0.00017485300213275997,64.0,Syria,19658
1109201,432,0.0003241314083416678,69.0,Syria,19659
1109202,432,0.00035204981358116864,76.0,Syria,19660
1109203,432,0.0019890853802750352,168.0,Syria,19661
1109204,432,0.0,0.0,Iraq___Syria,19662
1109246,432,0.0001523553593916512,56.0,Syria___Turkey,19297
1109247,432,0.0032389109290916662,824.0,Syria___Turkey,19298
1109248,432,0.00039766744062706195,93.0,Syria___Turkey,19299
1109249,432,6.441177134107421e-05,16.0,Syria___Turkey,19300
1109250,432,0.0001434938536381689,66.0,Syria,19301
1109251,432,0.00013896800831104985,51.0,Iraq___Syria,19302
1112486,433,0.0005148954037477698,207.0,Jordan___Syria,20737
1112487,433,0.0,0.0,Jordan___Syria,20738
1112533,433,0.001989895296004073,576.0,Syria,20377
1112534,433,4.599273149268582e-06,1.0,Syria,20378
1112535,433,0.0,0.0,Jordan___Syria,20379
1112536,433,0.0,0.0,Iraq___Syria,20380
1112577,433,0.0,0.0,Lebanon___Syria,20016
1112578,433,0.0011804472579175405,227.0,Lebanon___Syria,20017
1112579,433,0.0007840203612789627,38.0,Syria,20018
1112580,433,0.0009567638419808839,52.0,Syria,20019
1112581,433,4.681474138155826e-05,2.0,Syria,20020
1112582,433,0.00016861047711722477,12.0,Iraq___Syria,20021
1112623,433,0.00036959797492371255,166.0,Syria,19656
1112624,433,0.0005621304614723021,397.0,Syria,19657
1112625,433,7.749634584249386e-05,40.0,Syria,19658
1112626,433,5.478519716368201e-05,12.0,Syria,19659
1112627,433,0.0005422108321222975,104.0,Syria,19660
1112628,433,0.008862277934633603,743.0,Syria,19661
1112629,433,1.1061659348457202e-05,1.0,Iraq___Syria,19662
1112671,433,0.00039969158973910844,157.0,Syria___Turkey,19297
1112672,433,0.002685790292524865,676.0,Syria___Turkey,19298
1112673,433,0.0004745968025581433,110.0,Syria___Turkey,19299
1112674,433,9.795661531167034e-06,3.0,Syria___Turkey,19300
1112675,433,8.542855133441384e-05,43.0,Syria,19301
1112676,433,1.890858289290445e-05,5.0,Iraq___Syria,19302
1115911,434,0.0003255417751482959,168.0,Jordan___Syria,20737
1115912,434,0.0,0.0,Jordan___Syria,20738
1115958,434,0.0027158120864509707,804.0,Syria,20377
1115959,434,2.1834707118518465e-05,4.0,Syria,20378
1115960,434,0.0,0.0,Jordan___Syria,20379
1115961,434,0.0,0.0,Iraq___Syria,20380
1116002,434,0.0,0.0,Lebanon___Syria,20016
1116003,434,0.0016216903584982505,307.0,Lebanon___Syria,20017
1116004,434,0.0015404165972069683,76.0,Syria,20018
1116005,434,0.0007359721861391414,40.0,Syria,20019
1116006,434,9.362948276311652e-05,4.0,Syria,20020
1116007,434,0.00022525816454540073,14.0,Iraq___Syria,20021
1116048,434,7.570079004461583e-05,34.0,Syria,19656
1116049,434,0.000697712696297022,554.0,Syria,19657
1116050,434,0.001101158945376449,328.0,Syria,19658
1116051,434,0.00010149115795204731,21.0,Syria,19659
1116052,434,0.00017094187394571685,24.0,Syria,19660
1116053,434,0.0023074587619532007,197.0,Syria,19661
1116054,434,0.0,0.0,Iraq___Syria,19662
1116096,434,0.0003171777013652238,119.0,Syria___Turkey,19297
1116097,434,0.0045224701091857,1126.0,Syria___Turkey,19298
1116098,434,0.0007358681645531437,171.0,Syria___Turkey,19299
1116099,434,0.0001297669407858183,31.0,Syria___Turkey,19300
1116100,434,0.00039953051732815025,198.0,Syria,19301
1116101,434,0.00013624314540299005,50.0,Iraq___Syria,19302
1119336,435,0.00010270067906464097,53.0,Jordan___Syria,20737
1119337,435,0.0,0.0,Jordan___Syria,20738
1119383,435,0.0011069274429748965,313.0,Syria,20377
1119384,435,0.0,0.0,Syria,20378
1119385,435,0.0,0.0,Jordan___Syria,20379
1119386,435,0.0,0.0,Iraq___Syria,20380
1119427,435,0.0,0.0,Lebanon___Syria,20016
1119428,435,0.0006532901898537149,106.0,Lebanon___Syria,20017
1119429,435,0.00218261063148989,111.0,Syria,20018
1119430,435,0.007736414472416318,403.0,Syria,20019
1119431,435,5.367890812377132e-05,4.0,Syria,20020
1119432,435,4.7420125836416926e-05,4.0,Iraq___Syria,20021
1119473,435,2.6717925898099702e-05,12.0,Syria,19656
1119474,435,0.00021402168753507645,189.0,Syria,19657
1119475,435,0.0003809788344107756,172.0,Syria,19658
1119476,435,9.832465601856527e-06,2.0,Syria,19659
1119477,435,0.0003923410102784691,88.0,Syria,19660
1119478,435,0.0020233241862102373,188.0,Syria,19661
1119479,435,0.0,0.0,Iraq___Syria,19662
1119521,435,6.272735363302118e-05,23.0,Syria___Turkey,19297
1119522,435,0.0010836698830522368,283.0,Syria___Turkey,19298
1119523,435,0.0003188744044605992,72.0,Syria___Turkey,19299
1119524,435,9.02972972596445e-05,23.0,Syria___Turkey,19300
1119525,435,0.0002192437467585731,106.0,Syria,19301
1119526,435,1.2204371559585383e-05,5.0,Iraq___Syria,19302
1122761,436,0.00010076293040304398,52.0,Jordan___Syria,20737
1122762,436,0.0,0.0,Jordan___Syria,20738
1122808,436,0.0016810771582591079,435.0,Syria,20377
1122809,436,0.0,0.0,Syria,20378
1122810,436,0.0,0.0,Jordan___Syria,20379
1122811,436,0.0,0.0,Iraq___Syria,20380
1122852,436,0.0,0.0,Lebanon___Syria,20016
1122853,436,0.0004173127951125951,79.0,Lebanon___Syria,20017
1122854,436,0.00025019781960588296,17.0,Syria,20018
1122855,436,0.0005350197260458715,26.0,Syria,20019
1122856,436,0.0,0.0,Syria,20020
1122857,436,0.0003095634031040131,20.0,Iraq___Syria,20021
1122898,436,6.011533327072433e-05,27.0,Syria,19656
1122899,436,0.0005168920954121913,316.0,Syria,19657
1122900,436,0.000501936371665931,172.0,Syria,19658
1122901,436,5.209827271778183e-05,19.0,Syria,19659
1122902,436,0.000366749888087969,81.0,Syria,19660
1122903,436,0.0021918562078507703,185.0,Syria,19661
1122904,436,0.0,0.0,Iraq___Syria,19662
1122946,436,8.583641651369235e-05,32.0,Syria___Turkey,19297
1122947,436,0.00323367567845285,828.0,Syria___Turkey,19298
1122948,436,0.00014512856667979213,35.0,Syria___Turkey,19299
1122949,436,2.49550497166978e-05,6.0,Syria___Turkey,19300
1122950,436,1.788039446534243e-05,9.0,Syria,19301
1122951,436,4.586257722354683e-05,21.0,Iraq___Syria,19302
1126186,437,8.526094111026798e-05,44.0,Jordan___Syria,20737
1126187,437,0.0,0.0,Jordan___Syria,20738
1126233,437,0.0029409684721904616,761.0,Syria,20377
1126234,437,0.0,0.0,Syria,20378
1126235,437,0.0,0.0,Jordan___Syria,20379
1126236,437,0.0,0.0,Iraq___Syria,20380
1126277,437,0.00027132826718237127,48.0,Lebanon___Syria,20016
1126278,437,0.0007954943302936401,154.0,Lebanon___Syria,20017
1126279,437,0.001537634014858604,120.0,Syria,20018
1126280,437,0.0002862873525395289,15.0,Syria,20019
1126281,437,0.0,0.0,Syria,20020
1126282,437,0.0004188987229257167,27.0,Iraq___Syria,20021
1126323,437,0.0005919534393450989,145.0,Syria,19656
1126324,437,0.00032648880838186416,205.0,Syria,19657
1126325,437,0.00021823453256460213,70.0,Syria,19658
1126326,437,9.734062496007589e-05,13.0,Syria,19659
1126327,437,0.0002099511083854601,49.0,Syria,19660
1126328,437,0.0019807433770488397,167.0,Syria,19661
1126329,437,0.0,0.0,Iraq___Syria,19662
1126371,437,0.00016699800661480494,62.0,Syria___Turkey,19297
1126372,437,0.0028065142844269594,721.0,Syria___Turkey,19298
1126373,437,0.0005599520598136227,131.0,Syria___Turkey,19299
1126374,437,0.00033078305327106423,77.0,Syria___Turkey,19300
1126375,437,5.5190246168563525e-05,27.0,Syria,19301
1126376,437,7.742648000990121e-06,3.0,Iraq___Syria,19302
1129611,438,0.00017966488529148889,34.0,Jordan___Syria,20737
1129612,438,0.0,0.0,Jordan___Syria,20738
1129658,438,0.0013723347562397414,391.0,Syria,20377
1129659,438,0.0,0.0,Syria,20378
1129660,438,0.0003509363801473886,9.0,Jordan___Syria,20379
1129661,438,0.0,0.0,Iraq___Syria,20380
1129702,438,0.0,0.0,Lebanon___Syria,20016
1129703,438,0.000354793053573101,70.0,Lebanon___Syria,20017
1129704,438,0.00045713118117855377,31.0,Syria,20018
1129705,438,0.001757534700047448,77.0,Syria,20019
1129706,438,0.0,0.0,Syria,20020
1129707,438,0.00200088541354369,161.0,Iraq___Syria,20021
1129748,438,0.00011800417271660703,53.0,Syria,19656
1129749,438,0.0006678674701775013,422.0,Syria,19657
1129750,438,5.109699170195063e-05,29.0,Syria,19658
1129751,438,0.0012290868871100728,308.0,Syria,19659
1129752,438,0.0004929847070579213,89.0,Syria,19660
1129753,438,0.001495540856618269,130.0,Syria,19661
1129754,438,0.0,0.0,Iraq___Syria,19662
1129796,438,0.00018399425163429114,68.0,Syria___Turkey,19297
1129797,438,0.0066887212704174175,1847.0,Syria___Turkey,19298
1129798,438,0.0007192990545614654,164.0,Syria___Turkey,19299
1129799,438,3.0071186661005836e-05,7.0,Syria___Turkey,19300
1129800,438,2.8929601067450295e-05,14.0,Syria,19301
1129801,438,1.0899451632239204e-05,4.0,Iraq___Syria,19302
1133036,439,0.00046272645385990127,92.0,Jordan___Syria,20737
1133037,439,8.747941090052509e-05,8.0,Jordan___Syria,20738
1133083,439,0.0016209186173915787,414.0,Syria,20377
1133084,439,1.3797819447805747e-05,3.0,Syria,20378
1133085,439,0.000311943449019901,8.0,Jordan___Syria,20379
1133086,439,0.0,0.0,Iraq___Syria,20380
1133127,439,0.0,0.0,Lebanon___Syria,20016
1133128,439,0.0007758376491659837,148.0,Lebanon___Syria,20017
1133129,439,0.00040544053740600595,42.0,Syria,20018
1133130,439,0.0016569347101837862,76.0,Syria,20019
1133131,439,0.00013812513999558458,6.0,Syria,20020
1133132,439,0.00029638835330002614,20.0,Iraq___Syria,20021
1133173,439,2.6717925898099702e-05,12.0,Syria,19656
1133174,439,0.0005139090716749976,365.0,Syria,19657
1133175,439,0.00018369410539427965,110.0,Syria,19658
1133176,439,5.579929246556294e-05,6.0,Syria,19659
1133177,439,0.0002458693155034042,43.0,Syria,19660
1133178,439,0.000998252038843866,86.0,Syria,19661
1133179,439,0.0,0.0,Iraq___Syria,19662
1133221,439,0.0004448030875159346,167.0,Syria___Turkey,19297
1133222,439,0.005169111912744687,1375.0,Syria___Turkey,19298
1133223,439,0.0008470357243779563,200.0,Syria___Turkey,19299
1133224,439,1.718353523486048e-05,4.0,Syria___Turkey,19300
1133225,439,8.803187122463676e-05,44.0,Syria,19301
1133226,439,1.0106751410125315e-05,3.0,Iraq___Syria,19302
1136461,440,0.00041815823464317025,69.0,Jordan___Syria,20737
1136462,440,0.0,0.0,Jordan___Syria,20738
1136508,440,0.001089857402283752,277.0,Syria,20377
1136509,440,0.0,0.0,Syria,20378
1136510,440,0.0001559717245099505,4.0,Jordan___Syria,20379
1136511,440,0.0,0.0,Iraq___Syria,20380
